Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	FinalScore	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossEnt	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
3881	200.0	0.9032963	0.057948697	0.96800727	0.36276865	0.9901156	33.519512	2.0548084	42.248104	25.449293	776400	-0.0012802196	-0.4267406	2.424927	-0.00028790452	-0.12829137	0.42674056	0.011194619	0.0	82.0	310629.21012687683
3882	200.0	0.7991857	0.054490782	0.90184927	0.47343862	0.8755766	34.526745	2.4728289	40.308395	26.026121	776600	-0.0013761106	-0.45870286	2.2304425	-0.0002548371	-0.15021753	0.45870295	0.012581167	0.0	85.0	310714.9419810772
3883	200.0	0.704479	0.14269622	0.9953988	0.3841017	0.7564218	31.64301	2.4502914	40.10187	26.039589	776800	-0.0013978339	-0.4659448	1.9335352	-0.00017839542	-0.19282901	0.46594477	0.010356489	0.0	99.0	310801.5107533932
3884	200.0	0.761104	0.16323112	0.98894274	0.38171285	0.8834274	33.21014	3.5496693	43.61057	24.970049	777000	-0.0013710768	-0.45702493	2.313653	-0.00016240252	-0.074220896	0.45702493	0.010015385	0.0	99.0	310887.0236160755
3885	200.0	0.8136295	0.030632224	0.87576276	0.544612	0.8504603	32.140266	2.4729528	39.21366	26.376072	777200	-0.0013121548	-0.43738517	2.025783	-5.5724056e-05	-0.1222955	0.43738514	0.011584763	0.0	90.0	310967.6883380413
3886	200.0	0.6502383	0.06016741	0.7432055	0.35637116	0.7383397	31.95136	1.3839422	36.164425	25.46277	777400	-0.0012348123	-0.41160375	1.9440594	-0.00014611438	-0.22073495	0.4116038	0.0116694635	0.0	94.0	311053.7478277683
3887	200.0	0.8302599	0.11916222	0.99506634	0.50677186	0.92779446	32.091595	1.7547036	41.654976	25.409061	777600	-0.0013845998	-0.46153805	2.2698312	1.2070523e-05	-0.21308136	0.46153808	0.00980367	0.0	99.0	311135.2235324383
3888	200.0	0.8707875	0.06940083	0.9911724	0.4626859	0.94665056	33.05626	1.9663028	41.091072	25.41589	777800	-0.0013329723	-0.44432425	2.3042245	-0.0001061284	-0.1597383	0.44432425	0.007565148	0.0	99.0	311220.4165942669
3889	200.0	0.80091506	0.10985819	0.9531738	0.3426616	0.9226383	31.70983	3.210507	40.740105	19.046526	778000	-0.0013613387	-0.45377845	2.170656	-0.000163347	-0.17991745	0.45377848	0.011431496	0.0	99.0	311301.4324300289
3890	200.0	0.8122165	0.11188247	0.98377335	0.487134	0.9317123	33.672665	2.1258392	42.96125	25.123522	778200	-0.0013517791	-0.45059258	2.307212	-1.7297803e-05	-0.1256969	0.45059264	0.008847649	0.0	99.0	311382.2140212059
3891	200.0	0.7078727	0.13189453	0.9796026	0.41298366	0.78265905	32.542225	3.9428663	43.22667	24.155622	778400	-0.0013135662	-0.43785655	2.1748395	-0.00014819845	-0.21269071	0.43785664	0.012943953	0.0	88.0	311462.97065877914
3892	200.0	0.71997476	0.17434043	0.9893108	0.37746972	0.7954422	33.123814	3.122683	41.607117	25.771143	778600	-0.0013561302	-0.4520442	2.2925246	-8.177315e-05	-0.35938215	0.45204422	0.010268798	0.0	99.0	311548.01383686066
3893	200.0	0.81944984	0.1111291	0.9739884	0.5589906	0.90055937	34.610447	2.844895	43.21235	25.504704	778800	-0.0013586965	-0.45289868	2.5008905	-9.216089e-05	-0.15500617	0.45289862	0.011101506	0.0	99.0	311634.60717487335
3894	200.0	0.6581457	0.072405055	0.84498173	0.45184973	0.72401506	31.693304	1.8927785	40.122585	25.213982	779000	-0.0013416016	-0.44720078	1.9672198	-0.00017933315	-0.22723305	0.44720078	0.011462554	0.0	75.0	311719.9701824188
3895	200.0	0.85724175	0.079304904	0.9877152	0.54828984	0.94175136	32.677856	2.1416457	42.781246	24.776287	779200	-0.0013653603	-0.45512074	2.251667	-0.00019918487	-0.22414374	0.4551207	0.011940505	0.0	87.0	311801.0806019306
3896	200.0	0.90821254	0.08390305	0.98689115	0.39618415	0.9778439	35.369778	1.8028228	42.5634	27.950191	779400	-0.0013460837	-0.4486951	2.5649776	3.3444725e-05	-0.01813221	0.44869512	0.01286686	0.0	57.0	311880.91605114937
3897	200.0	0.77878857	0.102879435	0.9721664	0.40088913	0.86311525	31.531284	2.418293	42.411945	26.09673	779600	-0.0013621702	-0.45405725	2.0038354	-0.00019288063	-0.061606526	0.45405728	0.0119235525	0.0	68.0	311965.3977162838
3898	200.0	0.71538234	0.15718995	1.0	0.36010846	0.8554052	32.50015	2.6405838	42.156944	24.077154	779800	-0.0013187821	-0.43959355	2.2030656	-0.00011266372	-0.1662364	0.43959352	0.004212787	0.0	99.0	312046.8525466919
3899	200.0	0.8417456	0.102757156	0.95931184	0.49346277	0.95265603	34.11977	2.3726072	41.357292	24.22685	780000	-0.0013094532	-0.4364838	2.3816833	-0.00012390909	-0.095207214	0.4364838	0.012980921	0.0	66.0	312126.83578276634
3900	200.0	0.8747428	0.07159577	0.97417724	0.5096695	0.9642307	33.981518	3.0560224	41.241062	24.977734	780200	-0.0013118103	-0.43727085	2.465014	-1.7073471e-06	-0.21607018	0.43727088	0.011806622	0.0	88.0	312212.6108086109
3901	200.0	0.9186167	0.060828544	0.9952281	0.5499251	0.9988496	35.68774	2.2691593	43.171864	23.899448	780400	-0.001287334	-0.42911115	2.6920593	4.1517313e-05	-0.05891657	0.42911112	0.012377284	0.0	67.0	312293.11971473694
3902	200.0	0.70442396	0.112299174	0.9863605	0.39416388	0.7818379	33.521828	2.9633741	43.001694	25.804226	780600	-0.0013681882	-0.45606238	2.3017604	-0.00014264882	-0.24128842	0.4560625	0.012317776	0.0	86.0	312373.98692297935
3903	200.0	0.7651974	0.16590247	1.0	0.43337396	0.8335004	33.31172	2.2030818	42.077713	25.768034	780800	-0.0013743765	-0.45812726	2.2172797	-0.00010958011	-0.18195176	0.45812732	0.013117525	0.0	76.0	312459.8468399048
3904	200.0	0.75852257	0.17798664	0.9930532	0.29881507	0.84667796	33.25072	3.082678	42.760906	23.26823	781000	-0.0013494613	-0.4498222	2.2233012	-4.1301944e-05	-0.12714934	0.44982216	0.007975794	0.0	99.0	312546.65705394745
3905	200.0	0.59105074	0.09417693	0.8428185	0.36814237	0.6502241	31.77022	1.8386708	42.08707	27.993473	781200	-0.0013442697	-0.4480893	2.0706112	-0.00015877711	-0.4629345	0.44808924	0.011207441	0.0	62.0	312627.07182216644
3906	200.0	0.6291673	0.11116396	0.8944293	0.35515982	0.78057826	31.136406	2.275811	40.21098	22.810022	781400	-0.0013430478	-0.44768158	2.1198869	-3.859226e-05	-0.3090688	0.44768155	0.011139358	0.0	84.0	312707.73213148117
3907	200.0	0.7205073	0.10216725	0.9574575	0.4498297	0.77394694	31.471577	1.9407195	39.862522	25.468729	781600	-0.0013531412	-0.45104682	1.8629576	0.000115043134	-0.11250579	0.45104685	0.01137283	0.0	67.0	312788.4779076576
3908	200.0	0.7192781	0.071011126	0.8794215	0.30978063	0.83541703	30.690622	1.6614797	36.96716	23.734278	781800	-0.0012959053	-0.4319679	1.7115487	-5.1970128e-05	-0.05291629	0.43196794	0.008979974	0.0	99.0	312874.79656505585
3909	200.0	0.7820139	0.11555479	0.9796318	0.4056664	0.9255665	32.916668	2.5192895	40.01832	24.824074	782000	-0.0013058896	-0.435297	2.3421183	-6.0661812e-05	-0.15914178	0.43529707	0.00839696	0.0	99.0	312960.2300479412
3910	200.0	0.6772341	0.19138935	1.0	0.35976887	0.72301894	32.559814	2.0631483	41.320766	24.9183	782200	-0.0013339494	-0.44464916	2.2832966	-0.0002181615	-0.41057718	0.44464913	0.013592995	0.0	82.0	313040.81719088554
3911	200.0	0.706354	0.1884132	1.0	0.38713416	0.7900555	33.039673	2.6433337	42.01604	26.37213	782400	-0.0013492269	-0.44974166	2.297073	-0.0001579544	-0.24568963	0.44974172	0.01182049	0.0	77.0	313126.2424378395
3912	200.0	0.7595674	0.1323907	0.9938407	0.52806616	0.82830226	33.4122	1.8705829	42.267822	26.142744	782600	-0.0013825765	-0.4608569	2.1793578	-0.0001230227	-0.18312097	0.4608569	0.012792191	0.0	76.0	313206.7546720505
3913	200.0	0.8217126	0.11568215	1.0	0.48695752	0.8738624	35.20241	1.9214922	42.819557	27.145334	782800	-0.0013547733	-0.45159072	2.3845294	-6.9028116e-05	-0.07118225	0.45159075	0.010366072	0.0	69.0	313287.4552247524
3914	200.0	0.80277795	0.07971846	0.9055682	0.51124555	0.87351644	34.7729	1.9330602	41.042656	26.186602	783000	-0.0014041668	-0.46805558	2.303373	-0.00022898952	-0.08392167	0.46805558	0.011297794	0.0	92.0	313368.06526970863
3915	200.0	0.86137253	0.094942436	0.9954704	0.5317504	0.92736495	33.04104	1.3208373	41.303707	27.939507	783200	-0.0013510014	-0.45033264	2.2751122	-2.7084141e-05	-0.12623024	0.45033264	0.0053347154	0.0	99.0	313449.23001623154
3916	200.0	0.7540254	0.090852976	0.9830051	0.4758297	0.8133872	34.206364	1.9226032	40.729733	26.111862	783400	-0.0013674912	-0.4558301	2.1903973	-9.0366695e-05	-0.16884542	0.4558301	0.011401582	0.0	61.0	313534.8473751545
3917	200.0	0.8848447	0.06051967	0.98283166	0.58791864	0.97123605	33.435436	1.6767447	41.365307	26.035196	783600	-0.0013558676	-0.45195657	2.2228286	-1.8639956e-05	-0.17859674	0.45195663	0.009764197	0.0	99.0	313615.83692121506
3918	200.0	0.87721664	0.07081749	0.97522986	0.4033439	0.9351932	35.397507	2.4782326	42.10376	27.669127	783800	-0.0014136451	-0.4712133	2.4395447	-0.000106736436	-0.11469412	0.47121334	0.011798943	0.0	90.0	313701.12713098526
3919	200.0	0.7480628	0.06355459	0.83841157	0.4398935	0.8077233	34.738815	1.5581582	39.28221	28.104872	784000	-0.0013928965	-0.46429893	2.1888907	-4.3153064e-05	-0.17349648	0.46429908	0.0047293273	0.0	99.0	313782.33004307747
3920	200.0	0.88409775	0.09243008	0.99506223	0.5560565	0.9323032	34.236454	2.9353254	42.602352	26.783178	784200	-0.0013927454	-0.4642488	2.4652627	-0.00024106517	-0.18570709	0.46424872	0.011787229	0.0	94.0	313863.24212384224
3921	200.0	0.85715246	0.09661478	0.98847455	0.53248656	0.9207005	35.885616	1.9076167	43.221798	28.48046	784400	-0.0014052117	-0.46840322	2.4987814	-6.20567e-05	-0.12976027	0.46840316	0.012987856	0.0	72.0	313943.53889632225
3922	200.0	0.7260613	0.11034767	0.9506092	0.28162417	0.8060235	33.271683	1.275211	40.978195	28.030838	784600	-0.0013948572	-0.46495032	2.1336727	-0.00011489121	-0.15091753	0.46495026	0.013255844	0.0	49.0	314028.13539123535
3923	200.0	0.87457347	0.096654505	0.9719781	0.5842647	0.964092	35.05559	2.2737987	43.439598	24.910864	784800	-0.0014029492	-0.46764958	2.4958067	-0.00014845247	-0.11923432	0.46764955	0.012064217	0.0	72.0	314112.97305083275
3924	200.0	0.8513005	0.0959443	0.98022825	0.50788385	0.96039695	34.144093	2.3011076	41.3924	25.887474	785000	-0.0014263389	-0.4754454	2.4344919	-9.119604e-05	-0.1106658	0.47544542	0.012168926	0.0	71.0	314197.1172144413
3925	200.0	0.84093946	0.106639326	0.99131185	0.4458195	0.9386352	33.943787	2.0737019	41.874092	25.649437	785200	-0.0014006414	-0.46688193	2.339172	-0.00017466303	-0.12890148	0.46688193	0.009822216	0.0	99.0	314278.36776947975
3926	200.0	0.77664924	0.043803442	0.85578305	0.4649708	0.9141571	33.03829	2.0568771	41.314552	25.449484	785400	-0.0013799341	-0.45997864	2.1870623	-0.0001358157	-0.4697572	0.45997867	0.0074593085	0.0	99.0	314359.7072982788
3927	200.0	0.79811084	0.095276244	0.94328207	0.3742696	0.9215773	32.68212	1.7824066	40.451378	24.697716	785600	-0.0013902588	-0.46341985	2.1770706	1.268147e-05	-0.11470723	0.46341988	0.0111355875	0.0	89.0	314440.73597836494
3928	200.0	0.64569646	0.17454539	1.0	0.28597933	0.7122652	30.497545	3.3321767	41.08133	23.201136	785800	-0.0014157036	-0.47189832	1.9817193	-0.00011311937	-0.24342275	0.47189832	0.013434468	0.0	61.0	314522.020277977
3929	200.0	0.8108822	0.10513952	0.9908669	0.5473898	0.9032501	31.431906	2.4289773	40.89467	24.797815	786000	-0.0013934198	-0.4644746	2.019628	-8.056301e-05	-0.055800915	0.46447465	0.012191742	0.0	68.0	314602.4346179962
3930	200.0	0.78204393	0.12990564	0.98429084	0.44917157	0.92005235	30.895292	1.7665493	39.479065	23.855766	786200	-0.0013582858	-0.4527641	2.041511	-0.00013494072	-0.08890903	0.45276406	0.012110215	0.0	90.0	314688.73629260063
3931	200.0	0.81245095	0.08526977	0.99150866	0.58726126	0.9096288	31.420422	1.5626509	39.05825	24.095215	786400	-0.0013243272	-0.44144222	1.9267741	-0.00032110326	-0.13040054	0.44144228	0.014322787	0.0	83.0	314773.78519272804
3932	200.0	0.87826174	0.09098206	0.9815777	0.55061835	0.953178	33.00404	1.9828483	41.87121	24.968718	786600	-0.0013827553	-0.46091864	2.2821937	-3.0485215e-05	-0.061761856	0.46091864	0.007939208	0.0	99.0	314854.9889905453
3933	200.0	0.72524476	0.064171076	0.9572227	0.42367843	0.7888935	31.039213	2.5391533	38.516663	18.804306	786800	-0.0013496577	-0.44988602	1.8273339	-9.328639e-05	-0.14461076	0.44988605	0.012151574	0.0	91.0	314942.05704927444
3934	200.0	0.7676865	0.07274418	0.9095166	0.5070543	0.8572491	33.072563	1.6107172	39.919113	23.830708	787000	-0.0013632515	-0.45441708	2.1044092	-2.0838808e-05	-0.12980247	0.45441717	0.0086153755	0.0	99.0	315027.1722216606
3935	200.0	0.8715636	0.10404723	0.9851075	0.42714357	0.95847505	33.622463	2.4301093	41.90473	25.481394	787200	-0.0013828598	-0.46095422	2.4325745	-5.538191e-05	-0.086619616	0.46095422	0.012257177	0.0	81.0	315108.4366643429
3936	200.0	0.77730775	0.117527954	0.9867618	0.5706984	0.88938206	32.72127	2.8121102	41.566315	26.408325	787400	-0.0013677704	-0.45592225	2.1856205	-4.871981e-06	-0.19044697	0.45592228	0.01077985	0.0	72.0	315192.31809568405
3937	200.0	0.7492033	0.10812713	0.96972317	0.35264593	0.87806475	31.476368	2.3724577	40.927402	27.102577	787600	-0.0014110819	-0.4703598	2.0574846	-2.7032802e-05	-0.08624101	0.47035977	0.009221788	0.0	99.0	315273.5611844063
3938	200.0	0.8612347	0.056722686	0.98112994	0.426885	0.96687263	34.505962	1.6442943	41.351627	28.229744	787800	-0.0013647724	-0.45492375	2.370011	-0.00014060421	-0.08389473	0.45492372	0.008002094	0.0	99.0	315360.2755725384
3939	200.0	0.8335173	0.065670684	0.9512136	0.45094395	0.93175143	31.767168	2.7049491	42.019634	23.024462	788000	-0.0013574061	-0.45246837	2.2390773	-0.00012679538	-0.3321898	0.45246843	0.010735252	0.0	99.0	315441.7978849411
3940	200.0	0.94207555	0.039281238	1.0	0.49242875	0.9980296	32.3199	1.5644108	41.888535	25.64392	788200	-0.0013348672	-0.4449563	2.3958797	-0.00010054337	-0.19452667	0.44495627	0.011864131	0.0	62.0	315521.9983034134
3941	200.0	0.7823946	0.11750384	0.99512196	0.40653825	0.91556835	33.422283	2.5818305	42.59961	25.353052	788400	-0.0014123456	-0.4707805	2.3179207	-8.0189086e-05	-0.059348583	0.47078052	0.012249333	0.0	93.0	315603.31537628174
3942	200.0	0.85233706	0.061503433	0.98867387	0.45284718	0.925809	33.568844	1.8946261	40.630104	26.543144	788600	-0.0013759531	-0.45865166	2.2205799	-6.104342e-05	-0.1102581	0.45865163	0.0067929933	0.0	99.0	315689.22966241837
3943	200.0	0.7696334	0.13308567	0.9726567	0.30777815	0.8555579	31.008207	2.7396948	41.55265	22.170078	788800	-0.0014218203	-0.47393975	2.0346842	-6.10929e-05	-0.056125164	0.4739398	0.0063485354	0.0	99.0	315770.5637867451
3944	200.0	0.74520725	0.05042833	0.90344024	0.39000967	0.80541015	32.514374	2.0982385	39.493145	25.143618	789000	-0.0013418945	-0.44729918	2.0725262	-7.038051e-05	-0.26818848	0.4472992	0.0104321	0.0	61.0	315856.0596125126
3945	200.0	0.83313316	0.07801983	0.97412735	0.45632315	0.90347195	34.23795	2.3406446	42.62802	23.565046	789200	-0.00137721	-0.45906943	2.4550607	-1.2832112e-05	-0.2535913	0.45906943	0.011943954	0.0	63.0	315942.0120139122
3946	200.0	0.6456774	0.0958952	0.75775915	0.3317349	0.7439656	32.87935	2.2047186	40.13741	26.840834	789400	-0.0013477412	-0.44924712	2.2556655	-7.616391e-05	-0.376333	0.44924712	0.01011006	0.0	98.0	316028.8267402649
3947	200.0	0.94651115	0.031699482	0.986917	0.55974215	0.99916416	33.834324	1.244218	43.942776	27.316208	789600	-0.0013673247	-0.4557747	2.5203226	-0.00020681426	-0.13640094	0.45577475	0.01120105	0.0	76.0	316109.35506534576
3948	200.0	0.846329	0.12816994	0.9814838	0.50671536	0.9269692	35.93786	2.9844332	41.537605	26.817146	789800	-0.0014013913	-0.46713027	2.6066692	-0.00016067119	-0.12905812	0.46713024	0.012109422	0.0	99.0	316190.4516324997
3949	200.0	0.746743	0.09045414	0.987371	0.442439	0.87362397	33.962086	1.8737366	41.75345	28.675636	790000	-0.0013954947	-0.46516562	2.1606958	4.0218234e-05	-0.18236291	0.46516562	0.008692393	0.0	99.0	316276.2104136944
3950	200.0	0.81003195	0.095971815	0.97282875	0.44867477	0.9030193	35.071236	1.4040537	42.42988	28.270937	790200	-0.0014057321	-0.46857795	2.3412454	-2.7848524e-05	-0.14125967	0.4685779	0.0069894996	0.0	99.0	316361.4447822571
3951	200.0	0.87040657	0.095300585	1.0	0.5791684	0.940686	35.913567	3.1640708	44.396725	28.040218	790400	-0.0014091523	-0.46971777	2.4120963	-0.00010794611	-0.13681531	0.46971777	0.013841528	0.0	81.0	316442.639026165
3952	200.0	0.77067715	0.040407453	0.8201419	0.47494292	0.8367573	34.064102	0.9991793	40.089535	28.418291	790600	-0.00139457	-0.46485576	2.070861	9.753567e-05	-0.17273378	0.46485588	0.010857814	0.0	77.0	316525.249945879
3953	200.0	0.8296537	0.070386596	0.9832492	0.4369697	0.8977835	33.466675	3.0376449	43.243206	26.126335	790800	-0.0014234073	-0.4744684	2.1623566	-0.00025199587	-0.14911461	0.47446844	0.012456447	0.0	80.0	316609.4604239464
3954	200.0	0.7126057	0.13586478	0.95493937	0.3853832	0.8418689	30.82384	2.7602174	42.43116	25.492096	791000	-0.0014244141	-0.47480646	2.06866	-0.00020326301	-0.19908965	0.47480652	0.011872154	0.0	78.0	316690.4752342701
3955	200.0	0.71061474	0.09086618	0.9189769	0.492045	0.8090821	33.233524	1.4364042	39.444218	27.059816	791200	-0.0013705874	-0.4568624	2.0965526	-0.0001575544	-0.17322719	0.4568624	0.0094907535	0.0	97.0	316771.68547821045
3956	200.0	0.70792323	0.16637084	1.0	0.31913573	0.86428946	32.254204	1.2368762	41.040775	26.025772	791400	-0.0014033996	-0.46779954	2.164149	-0.0002518699	-0.22695231	0.4677996	0.012973488	0.0	78.0	316851.8993794918
3957	200.0	0.88541394	0.07246325	0.971791	0.5340443	0.9684335	33.564674	1.8038846	42.316658	27.014515	791600	-0.0014223825	-0.4741285	2.319244	-0.00011210167	-0.19373035	0.47412857	0.01224784	0.0	79.0	316933.0427417755
3958	200.0	0.71957874	0.0927932	0.9740968	0.3540899	0.7715255	32.82301	1.8019916	43.230618	26.673641	791800	-0.0014393665	-0.47978866	2.0249033	3.1815143e-05	-0.1329881	0.47978875	0.011489774	0.0	98.0	317014.09431123734
3959	200.0	0.8551809	0.09656313	0.9674354	0.51621026	0.96337026	34.131172	1.8361932	43.341393	26.948706	792000	-0.0013349488	-0.44498345	2.3996162	6.6272565e-05	-0.065856695	0.44498342	0.010836232	0.0	82.0	317099.57639718056
3960	200.0	0.7126157	0.20926905	0.9951988	0.2664758	0.80989045	32.164474	1.6067411	41.62175	26.846077	792200	-0.0014043992	-0.46813393	2.372616	-0.00011795631	-0.4265939	0.468134	0.007139053	0.0	99.0	317180.8601999283
3961	200.0	0.6697022	0.057825454	0.7869502	0.40386882	0.72729677	32.4205	1.4134332	38.620926	26.37671	792400	-0.0013487209	-0.44957307	2.03603	-0.00012840924	-0.23205459	0.44957298	0.012784674	0.0	70.0	317264.9093694687
3962	200.0	0.7835636	0.06778762	0.96411645	0.6396227	0.86350954	32.86007	1.5977454	40.37785	26.125324	792600	-0.0013220812	-0.44069427	2.1150408	-5.4770848e-05	-0.1047554	0.4406942	0.010559562	0.0	81.0	317345.73755955696
3963	200.0	0.8512805	0.04058143	0.93005836	0.5586307	0.9115801	33.7104	1.5070735	40.410183	26.977108	792800	-0.0013193323	-0.43977726	2.2334592	-0.00016072602	-0.03691578	0.43977728	0.012578851	0.0	89.0	317426.367572546
3964	200.0	0.7777179	0.11718633	0.9677965	0.4756011	0.9270685	32.986958	2.4009128	41.54056	26.959187	793000	-0.0013630334	-0.45434445	2.256174	-7.413351e-05	-0.08427167	0.45434448	0.011442071	0.0	99.0	317511.9088857174
3965	200.0	0.8180802	0.07326942	0.94309753	0.41212022	0.9090081	32.95824	1.5825142	40.281918	25.95355	793200	-0.0013483011	-0.4494326	2.1527555	-0.00016114581	-0.037955523	0.44943267	0.010857266	0.0	92.0	317593.37733745575
3966	200.0	0.82833093	0.10062534	0.9837415	0.45594254	0.9155777	32.787956	2.029717	41.38005	23.982912	793400	-0.0013896656	-0.46322274	2.137457	-0.00019338937	-0.10137725	0.4632227	0.010116884	0.0	99.0	317674.33851861954
3967	200.0	0.81833446	0.1200974	0.98163044	0.49294114	0.9380514	33.356365	2.9360518	42.31863	25.81873	793600	-0.0013755583	-0.45851988	2.3891368	4.3284264e-05	-0.08173156	0.45851988	0.012353321	0.0	94.0	317759.82240343094
3968	200.0	0.72537863	0.16307293	0.99601114	0.39646387	0.8503685	30.46274	2.4386656	40.0141	22.357052	793800	-0.0014160613	-0.47202334	2.058272	-0.00021736685	-0.1431644	0.47202334	0.012121916	0.0	83.0	317840.59145498276
3969	200.0	0.7427346	0.13509718	0.99089456	0.35157666	0.8811603	30.350105	2.1909263	40.37053	24.302773	794000	-0.0013895173	-0.46317327	1.9866662	-5.639624e-06	-0.056648612	0.4631733	0.012778353	0.0	74.0	317925.21850061417
3970	200.0	0.6902024	0.12797135	0.93500066	0.3678186	0.7838364	31.609823	2.2126453	40.072346	24.99734	794200	-0.0013996232	-0.4665394	2.0701451	-0.00011303241	-0.18756807	0.46653944	0.005642706	0.0	99.0	318010.87469911575
3971	200.0	0.807022	0.0590302	0.9247615	0.6410746	0.8879468	34.45985	2.0608864	41.439514	26.25586	794400	-0.0013712443	-0.45708084	2.15744	-7.6569035e-05	-0.119161606	0.45708084	0.009805705	0.0	99.0	318092.1028075218
3972	200.0	0.7801261	0.13434803	0.9780392	0.4399528	0.91768056	33.36533	2.4319453	42.361526	27.19806	794600	-0.0014099886	-0.46999568	2.2664104	-0.0001971802	-0.08154011	0.46999565	0.008570548	0.0	99.0	318177.60364699364
3973	200.0	0.897708	0.05695391	0.9748351	0.43416277	0.964429	34.311073	1.8211633	41.827076	23.476446	794800	-0.001381969	-0.4606559	2.4372654	-0.00014198129	-0.10108018	0.46065593	0.011566532	0.0	99.0	318263.40715146065
